12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?60,12420.0,Parameter int timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?61,12420.0,Parameter int bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?62,12420.0,Block Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?63,12420.0,Return Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?64,12420.0,Name Expr tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?65,12420.0,Name Expr host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?66,12420.0,Name Expr port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?67,12420.0,Name Expr timeout 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?68,12420.0,Name Expr bufferCapacity 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?69,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?70,12420.0,Class Or Interface Type String 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?71,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?72,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?73,12420.0,Primitive Type int 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?74,12420.0,Method Call Expr 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?75,12420.0,Name Expr factory 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String?76,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?0,12420.0,Method Declaration 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?1,12420.0,PUBLIC
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?2,12420.0,STATIC
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?3,12420.0,Class Or Interface Type FluentLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?4,12420.0,Simple Name getLogger 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?5,12420.0,Parameter String tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?6,12420.0,Parameter String host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?7,12420.0,Parameter int port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?8,12420.0,Block Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?9,12420.0,Return Stmt 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?10,12420.0,Name Expr tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?11,12420.0,Simple Name tagPrefix 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?12,12420.0,Name Expr host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?13,12420.0,Simple Name host 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?14,12420.0,Name Expr port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?15,12420.0,Simple Name port 
12420.0?src/main/java/org/fluentd/logger/FluentLogger.java?getLogger-FluentLogger-String-String-int?16,12420.0,Class Or Interface Type String 
